"ID"	"largest_party"	"largest_party_percent"	"valdeltagande"	"KLARA_VALDISTRIKT"	"ALLA_VALDISTRIKT"	"MANDAT_M"	"MANDAT_ANDRING_M"	"ROSTER_M"	"PROCENT_M"	"PROCENT_ANDRING_M"	"MANDAT_C"	"MANDAT_ANDRING_C"	"ROSTER_C"	"PROCENT_C"	"PROCENT_ANDRING_C"	"MANDAT_FP"	"MANDAT_ANDRING_FP"	"ROSTER_FP"	"PROCENT_FP"	"PROCENT_ANDRING_FP"	"MANDAT_KD"	"MANDAT_ANDRING_KD"	"ROSTER_KD"	"PROCENT_KD"	"PROCENT_ANDRING_KD"	"MANDAT_S"	"MANDAT_ANDRING_S"	"ROSTER_S"	"PROCENT_S"	"PROCENT_ANDRING_S"	"MANDAT_V"	"MANDAT_ANDRING_V"	"ROSTER_V"	"PROCENT_V"	"PROCENT_ANDRING_V"	"MANDAT_MP"	"MANDAT_ANDRING_MP"	"ROSTER_MP"	"PROCENT_MP"	"PROCENT_ANDRING_MP"	"MANDAT_SD"	"MANDAT_ANDRING_SD"	"ROSTER_SD"	"PROCENT_SD"	"PROCENT_ANDRING_SD"	"MANDAT_FI"	"MANDAT_ANDRING_FI"	"ROSTER_FI"	"PROCENT_FI"	"PROCENT_ANDRING_FI"
"0780"	"S"	"S"	"85,7"	50	50	0	0	13216	24.1	-7.5	0	0	4235	7.7	0.2	0	0	2343	4.3	-2.9	0	0	2761	5	-0.9	0	0	17161	31.3	2.5	0	0	2801	5.1	-0.1	0	0	3855	7	-0.6	0	0	6739	12.3	7.2	0	0	1278	2.3	2
"1487"	"S"	"S"	"83,0"	30	30	0	0	4205	17.8	-8.2	0	0	1556	6.6	0.8	0	0	1138	4.8	-2.6	0	0	1058	4.5	-0.9	0	0	8296	35.1	0.9	0	0	1566	6.6	-0.1	0	0	1404	5.9	-1.1	0	0	3788	16	9.7	0	0	451	1.9	1.4
"1765"	"S"	"S"	"80,6"	6	6	0	0	1029	19.1	-5.4	0	0	676	12.6	-1.6	0	0	308	5.7	-1.5	0	0	431	8	-0.4	0	0	1591	29.6	-2.4	0	0	171	3.2	0	0	0	124	2.3	-0.6	0	0	977	18.2	11.5	0	0	36	0.7	0.6
"1293"	"S"	"S"	"83,3"	32	32	0	0	6019	18.9	-10	0	0	1946	6.1	-1.9	0	0	1218	3.8	-2	0	0	1650	5.2	-0.7	0	0	9550	30	1.5	0	0	981	3.1	-0.1	0	0	2165	6.8	0.9	0	0	7534	23.7	10.7	0	0	539	1.7	1.5
"2403"	"S"	"S"	"78,6"	1	1	0	0	321	21.4	-5.1	0	0	183	12.2	-1.9	0	0	84	5.6	-2.4	0	0	92	6.1	-0.4	0	0	571	38.1	1.9	0	0	65	4.3	0.6	0	0	26	1.7	-0.2	0	0	141	9.4	7	0	0	11	0.7	0.7
"1445"	"S"	"S"	"83,2"	3	3	0	0	863	24.4	-7.1	0	0	412	11.7	-1	0	0	102	2.9	-2.1	0	0	150	4.2	-2.2	0	0	1094	30.9	1.5	0	0	131	3.7	-0.1	0	0	142	4	0.1	0	0	561	15.9	9.7	0	0	63	1.8	1.7
"1439"	"S"	"S"	"82,9"	4	4	0	0	536	13.1	-11.3	0	0	574	14	-1	0	0	130	3.2	-1.7	0	0	155	3.8	-1.5	0	0	1398	34.2	0	0	0	138	3.4	-0.7	0	0	99	2.4	-0.4	0	0	986	24.1	15.6	0	0	43	1.1	0.9
"1438"	"S"	"S"	"80,9"	6	6	0	0	519	18.6	-8.5	0	0	381	13.7	-2.2	0	0	78	2.8	-1.8	0	0	199	7.1	-2.3	0	0	822	29.5	0.9	0	0	72	2.6	-1.2	0	0	75	2.7	-0.8	0	0	571	20.5	14.3	0	0	37	1.3	1
"0512"	"S"	"S"	"89,2"	4	4	0	0	446	17.6	-7.8	0	0	414	16.4	0.2	0	0	86	3.4	-1.7	0	0	247	9.8	-1.7	0	0	743	29.4	1.1	0	0	83	3.3	0.4	0	0	105	4.1	-0.5	0	0	365	14.4	8.7	0	0	33	1.3	1.3
"1292"	"M"	"M"	"83,6"	22	22	0	0	7698	29.4	-11.2	0	0	1627	6.2	-0.3	0	0	1205	4.6	-1.9	0	0	1229	4.7	-1.2	0	0	7000	26.7	4	0	0	713	2.7	0.1	0	0	1501	5.7	-0.2	0	0	4640	17.7	10	0	0	399	1.5	1.3
"0885"	"S"	"S"	"84,4"	9	9	0	0	1802	24.5	-7.3	0	0	1092	14.8	-2.2	0	0	254	3.5	-1.5	0	0	377	5.1	-2.3	0	0	1906	25.9	2.4	0	0	270	3.7	0.2	0	0	317	4.3	-1.6	0	0	1130	15.4	10.3	0	0	158	2.1	1.8
"1444"	"S"	"S"	"85,6"	3	3	0	0	894	23.6	-8	0	0	496	13.1	-1.1	0	0	123	3.2	-1.9	0	0	159	4.2	0	0	0	1163	30.7	0.2	0	0	149	3.9	0.4	0	0	131	3.5	-0.1	0	0	596	15.7	9.4	0	0	44	1.2	1
"1470"	"S"	"S"	"84,7"	8	8	0	0	2620	25.7	-7.4	0	0	1124	11	-1.4	0	0	327	3.2	-2.4	0	0	420	4.1	-2	0	0	3035	29.8	1.4	0	0	410	4	-0.1	0	0	339	3.3	-0.3	0	0	1735	17	11.3	0	0	109	1.1	0.8
"1766"	"S"	"S"	"84,2"	11	11	0	0	1856	21.4	-6	0	0	1197	13.8	-3.1	0	0	348	4	-0.9	0	0	299	3.5	-1	0	0	3039	35.1	2.4	0	0	309	3.6	-0.9	0	0	297	3.4	-0.5	0	0	1103	12.7	8.7	0	0	151	1.7	1.5
"2409"	"S"	"S"	"83,3"	4	4	0	0	492	11.3	-2.2	0	0	749	17.2	-3.8	0	0	126	2.9	-0.9	0	0	202	4.6	-1.3	0	0	1840	42.2	1.2	0	0	388	8.9	1.7	0	0	143	3.3	-1	0	0	298	6.8	4.5	0	0	87	2	1.8
"2326"	"S"	"S"	"81,6"	5	5	0	0	773	16.9	-4.7	0	0	723	15.8	-1.9	0	0	79	1.7	-0.9	0	0	79	1.7	-0.8	0	0	1788	39.2	-0.4	0	0	207	4.5	-0.5	0	0	165	3.6	-1.7	0	0	646	14.1	9.7	0	0	77	1.7	1.6
"1461"	"S"	"S"	"81,6"	5	5	0	0	1027	18.4	-8	0	0	705	12.6	-0.7	0	0	181	3.2	-2.9	0	0	265	4.8	-1.7	0	0	1719	30.8	1	0	0	206	3.7	-1.3	0	0	179	3.2	-1.2	0	0	1181	21.2	13.6	0	0	85	1.5	1.2
"2260"	"S"	"S"	"81,9"	9	9	0	0	711	11.4	-7.4	0	0	466	7.4	-0.3	0	0	90	1.4	-1.6	0	0	167	2.7	-0.2	0	0	3138	50.2	-0.1	0	0	355	5.7	-1.1	0	0	114	1.8	-1.3	0	0	1007	16.1	10.3	0	0	90	1.4	1.3
"0509"	"S"	"S"	"82,1"	4	4	0	0	610	18.4	-7.9	0	0	316	9.5	-0.2	0	0	91	2.7	-1	0	0	342	10.3	-2.1	0	0	1048	31.6	0.3	0	0	99	3	-0.9	0	0	154	4.6	-1	0	0	566	17.1	11.1	0	0	65	2	1.6
"1466"	"S"	"S"	"77,5"	5	5	0	0	1039	18.8	-5.9	0	0	681	12.3	-0.7	0	0	238	4.3	-2.9	0	0	377	6.8	-2.3	0	0	1619	29.3	2.1	0	0	238	4.3	-0.5	0	0	228	4.1	-1.1	0	0	971	17.6	9.7	0	0	87	1.6	1.4
"0604"	"S"	"S"	"86,7"	3	3	0	0	720	16.8	-5.5	0	0	530	12.3	-0.1	0	0	123	2.9	-2.2	0	0	589	13.7	-3.9	0	0	1257	29.3	2.4	0	0	109	2.5	-0.4	0	0	199	4.6	0.1	0	0	709	16.5	8.9	0	0	32	0.7	0.7
"1435"	"M"	"M"	"83,4"	7	7	0	0	2243	27.9	-4.7	0	0	1091	13.6	-2	0	0	530	6.6	-2.7	0	0	307	3.8	-2	0	0	1895	23.6	1.5	0	0	316	3.9	0.5	0	0	404	5	-0.9	0	0	941	11.7	7.4	0	0	252	3.1	2.8
"1814"	"S"	"S"	"87,2"	6	6	0	0	821	16.9	-7.8	0	0	658	13.5	0.5	0	0	151	3.1	-1.3	0	0	329	6.8	-2	0	0	1454	29.9	-0.9	0	0	209	4.3	-0.2	0	0	206	4.2	-1	0	0	882	18.1	10.7	0	0	92	1.9	1.6
"0834"	"S"	"S"	"85,0"	5	5	0	0	745	16.1	-9.2	0	0	636	13.8	-0.9	0	0	156	3.4	-0.3	0	0	187	4.1	-2	0	0	1555	33.7	-0.3	0	0	145	3.1	-0.6	0	0	144	3.1	-1.5	0	0	960	20.8	13.6	0	0	59	1.3	1.2
"2425"	"S"	"S"	"79,4"	2	2	0	0	120	6.9	-4.2	0	0	191	11	1.6	0	0	111	6.4	-1.1	0	0	47	2.7	0	0	0	853	49.2	-5.7	0	0	190	11	1.6	0	0	27	1.6	0.7	0	0	166	9.6	6.8	0	0	20	1.2	0
"2404"	"S"	"S"	"81,2"	4	4	0	0	521	15.4	-4.8	0	0	369	10.9	-2.2	0	0	124	3.7	-2.1	0	0	204	6	-0.6	0	0	1359	40.1	-1.3	0	0	269	7.9	2.2	0	0	97	2.9	-0.2	0	0	326	9.6	6.3	0	0	65	1.9	1.7
"2132"	"S"	"S"	"82,3"	5	5	0	0	873	14.5	-4.3	0	0	574	9.5	-1.9	0	0	204	3.4	-2.2	0	0	223	3.7	-1.2	0	0	2346	39	1.1	0	0	341	5.7	-1.3	0	0	212	3.5	-0.9	0	0	1097	18.2	9.7	0	0	100	1.7	1.5
"1270"	"S"	"S"	"82,2"	6	6	0	0	1656	20.5	-10.6	0	0	782	9.7	-0.2	0	0	233	2.9	-1.5	0	0	182	2.2	-0.6	0	0	2342	28.9	0.4	0	0	203	2.5	-0.4	0	0	333	4.1	-0.7	0	0	2082	25.7	12.4	0	0	185	2.3	1.9
"1430"	"S"	"S"	"80,1"	6	6	0	0	1232	19.6	-6.3	0	0	627	10	-1.8	0	0	196	3.1	-2.1	0	0	319	5.1	-2	0	0	2003	31.9	-1.1	0	0	345	5.5	0.4	0	0	188	3	-0.8	0	0	1212	19.3	12.1	0	0	109	1.7	1.5
"1737"	"S"	"S"	"77,0"	9	9	0	0	1241	17.3	-7.2	0	0	646	9	0.2	0	0	178	2.5	-1	0	0	203	2.8	-0.4	0	0	3144	43.8	-0.7	0	0	424	5.9	-1.2	0	0	178	2.5	-0.1	0	0	1037	14.4	10.2	0	0	85	1.2	1.1
"1460"	"S"	"S"	"82,1"	5	5	0	0	939	15.8	-7.1	0	0	573	9.7	-0.9	0	0	183	3.1	-2.1	0	0	265	4.5	-1.4	0	0	2233	37.7	-1.3	0	0	220	3.7	-1.5	0	0	193	3.3	-1.6	0	0	1141	19.2	13.6	0	0	134	2.3	2
"1730"	"S"	"S"	"78,2"	5	5	0	0	745	17.5	-5.3	0	0	478	11.2	-1	0	0	100	2.3	-1.3	0	0	137	3.2	-0.8	0	0	1786	41.9	-1.3	0	0	213	5	0.4	0	0	81	1.9	-0.8	0	0	656	15.4	9.7	0	0	40	0.9	0.8
"1473"	"S"	"S"	"83,0"	5	5	0	0	1063	18.3	-6.4	0	0	702	12.1	0.5	0	0	151	2.6	-1.3	0	0	221	3.8	-1.4	0	0	2072	35.8	-2	0	0	239	4.1	-1	0	0	216	3.7	-0.5	0	0	1005	17.3	10.9	0	0	77	1.3	1.2
"0765"	"S"	"S"	"83,9"	9	9	0	0	2155	22.1	-7.5	0	0	979	10.1	-1	0	0	297	3.1	-1.6	0	0	498	5.1	-0.8	0	0	3296	33.9	2	0	0	325	3.3	0.1	0	0	498	5.1	-0.2	0	0	1468	15.1	7.8	0	0	137	1.4	1.2
"1266"	"SD"	"SD"	"82,7"	8	8	0	0	1812	19.4	-14	0	0	844	9	-0.8	0	0	375	4	-2	0	0	343	3.7	-0.6	0	0	2327	24.9	2.2	0	0	254	2.7	0.1	0	0	436	4.7	0.2	0	0	2567	27.4	13.6	0	0	179	1.9	1.7
"1447"	"S"	"S"	"82,1"	3	3	0	0	518	15.9	-6.8	0	0	260	8	0.6	0	0	78	2.4	-2.5	0	0	127	3.9	-1.5	0	0	1390	42.6	-1.7	0	0	169	5.2	0.2	0	0	100	3.1	-0.6	0	0	535	16.4	10.2	0	0	56	1.7	1.6
"0684"	"S"	"S"	"85,9"	6	6	0	0	1242	18	-7.1	0	0	798	11.5	-0.8	0	0	153	2.2	-2.2	0	0	1064	15.4	-2.3	0	0	1888	27.3	2	0	0	184	2.7	-0.3	0	0	178	2.6	-0.2	0	0	1304	18.9	9.6	0	0	51	0.7	0.7
"2417"	"S"	"S"	"80,8"	3	3	0	0	220	8.6	-2.6	0	0	213	8.3	-1.5	0	0	95	3.7	-1.8	0	0	126	4.9	-1	0	0	1287	50.3	1.3	0	0	313	12.2	-0.2	0	0	30	1.2	-1.3	0	0	247	9.6	7.5	0	0	16	0.6	0.6
"0821"	"S"	"S"	"82,3"	5	5	0	0	502	14.4	-6.6	0	0	367	10.5	-0.9	0	0	68	2	-1.4	0	0	192	5.5	-0.5	0	0	1388	39.8	-1.7	0	0	139	4	-0.4	0	0	79	2.3	-1.3	0	0	697	20	12.5	0	0	36	1	0.7
"2303"	"S"	"S"	"81,5"	4	4	0	0	326	9.4	-5.3	0	0	444	12.9	-1	0	0	40	1.2	-0.6	0	0	54	1.6	0	0	0	1689	48.9	-2.1	0	0	250	7.2	-0.7	0	0	82	2.4	-0.9	0	0	477	13.8	10	0	0	59	1.7	1.4
"2313"	"S"	"S"	"82,1"	11	11	0	0	863	11.4	-6.1	0	0	768	10.1	-0.6	0	0	80	1.1	-1.2	0	0	155	2	0	0	0	3809	50.3	-0.5	0	0	540	7.1	-1	0	0	154	2	-0.8	0	0	1060	14	9.1	0	0	94	1.2	1.2
"0763"	"S"	"S"	"83,2"	7	7	0	0	1578	20.3	-9.9	0	0	1026	13.2	-2.3	0	0	171	2.2	-1.8	0	0	339	4.4	-1.5	0	0	2437	31.3	1.7	0	0	281	3.6	0.2	0	0	211	2.7	-0.9	0	0	1585	20.4	13.1	0	0	101	1.3	1.2
"0331"	"S"	"S"	"83,5"	6	6	0	0	1401	16.2	-7.5	0	0	1142	13.2	-1.3	0	0	235	2.7	-2.4	0	0	424	4.9	-0.7	0	0	3089	35.7	1.7	0	0	402	4.6	-0.2	0	0	304	3.5	-0.6	0	0	1425	16.5	9.5	0	0	156	1.8	1.4
"2101"	"S"	"S"	"79,9"	3	3	0	0	459	12.7	-7	0	0	415	11.4	-1.2	0	0	77	2.1	-1.3	0	0	78	2.1	-0.8	0	0	1421	39.2	-2	0	0	210	5.8	-0.4	0	0	128	3.5	-1.7	0	0	745	20.5	12.8	0	0	74	2	1.8
"0513"	"S"	"S"	"85,5"	6	6	0	0	1249	19.2	-5.8	0	0	678	10.4	-2.9	0	0	200	3.1	-1.9	0	0	407	6.3	-0.3	0	0	2080	32	-0.3	0	0	290	4.5	-0.3	0	0	312	4.8	-1.3	0	0	1091	16.8	10.6	0	0	109	1.7	1.5
"2401"	"S"	"S"	"82,6"	6	6	0	0	621	13.6	-3.6	0	0	514	11.3	0.6	0	0	233	5.1	-1.6	0	0	211	4.6	-0.9	0	0	1971	43.3	-2.4	0	0	412	9.1	2	0	0	103	2.3	-0.8	0	0	413	9.1	5.8	0	0	53	1.2	1.1
"1381"	"S"	"S"	"84,6"	15	15	0	0	3806	24.8	-8.6	0	0	1743	11.4	-1.7	0	0	589	3.8	-1.9	0	0	598	3.9	-0.8	0	0	4174	27.2	1.8	0	0	457	3	-0.2	0	0	759	4.9	0.5	0	0	2819	18.4	9.6	0	0	224	1.5	1.4
"1785"	"S"	"S"	"84,0"	9	9	0	0	1888	19	-8.4	0	0	1359	13.7	1.5	0	0	326	3.3	-2.2	0	0	423	4.3	-1.7	0	0	3322	33.4	-0.4	0	0	343	3.4	-0.4	0	0	323	3.2	-1	0	0	1793	18	11.6	0	0	121	1.2	1.1
"0563"	"S"	"S"	"85,1"	6	6	0	0	1045	19.9	-6.1	0	0	552	10.5	-1.3	0	0	142	2.7	-1.4	0	0	188	3.6	-1.6	0	0	1861	35.5	-1.8	0	0	194	3.7	-0.4	0	0	164	3.1	-1.2	0	0	976	18.6	12.2	0	0	60	1.1	1
"1499"	"S"	"S"	"86,5"	20	20	0	0	4148	19.9	-8	0	0	1929	9.2	-0.1	0	0	697	3.3	-1.9	0	0	1270	6.1	-1.8	0	0	6776	32.4	1.1	0	0	875	4.2	-0.4	0	0	1018	4.9	-0.3	0	0	3668	17.6	9.8	0	0	378	1.8	1.6
"2305"	"S"	"S"	"77,9"	6	6	0	0	501	12.8	-4.7	0	0	456	11.6	-0.7	0	0	82	2.1	-1.4	0	0	50	1.3	-0.1	0	0	1883	48	-2.1	0	0	241	6.1	-0.6	0	0	105	2.7	-0.9	0	0	496	12.6	8.8	0	0	46	1.2	1
"2462"	"S"	"S"	"82,1"	8	8	0	0	378	8.8	-2.9	0	0	349	8.1	1.3	0	0	110	2.6	-2.1	0	0	239	5.6	-0.6	0	0	1984	46.2	-5.6	0	0	481	11.2	2.8	0	0	96	2.2	-0.4	0	0	549	12.8	8.4	0	0	80	1.9	1.8
"1421"	"S"	"S"	"85,4"	12	12	0	0	2516	24.4	-9.5	0	0	893	8.7	-0.2	0	0	612	5.9	-2.4	0	0	468	4.5	-1.8	0	0	2840	27.5	1.8	0	0	540	5.2	0.5	0	0	544	5.3	-1	0	0	1577	15.3	10.6	0	0	257	2.5	2
"2421"	"S"	"S"	"78,2"	5	5	0	0	490	13.2	-4.8	0	0	351	9.5	-0.1	0	0	148	4	-1.5	0	0	240	6.5	-0.7	0	0	1516	40.8	-1.9	0	0	384	10.3	1.3	0	0	105	2.8	-0.6	0	0	425	11.4	8.1	0	0	40	1.1	1
"1465"	"S"	"S"	"81,9"	5	5	0	0	1365	21.4	-7.4	0	0	736	11.5	-2.7	0	0	252	3.9	-2.6	0	0	271	4.2	-1	0	0	1931	30.2	0.7	0	0	204	3.2	0.1	0	0	218	3.4	-0.3	0	0	1211	19	11	0	0	85	1.3	1.1
"2521"	"S"	"S"	"78,1"	5	5	0	0	365	9.4	-3.2	0	0	127	3.3	0	0	0	61	1.6	-0.5	0	0	207	5.3	-0.2	0	0	1801	46.4	-5.3	0	0	688	17.7	-1.1	0	0	88	2.3	0.5	0	0	445	11.5	7.7	0	0	76	2	0
"1315"	"S"	"S"	"80,9"	7	7	0	0	999	17	-8.6	0	0	712	12.1	-0.6	0	0	244	4.2	-2.4	0	0	191	3.3	-1.8	0	0	2164	36.9	2.2	0	0	167	2.8	-0.3	0	0	162	2.8	-0.9	0	0	1104	18.8	11.8	0	0	56	1	0.9
"0980"	"S"	"S"	"82,5"	41	41	0	0	8046	21.3	-3.9	0	0	5157	13.7	-1.2	0	0	1401	3.7	-0.9	0	0	1047	2.8	-0.2	0	0	12354	32.7	-0.8	0	0	2174	5.8	-0.2	0	0	2563	6.8	-1.2	0	0	3106	8.2	5.1	0	0	1574	4.2	3.4
"0884"	"S"	"S"	"84,7"	13	13	0	0	1900	18.9	-6.6	0	0	1178	11.7	-0.8	0	0	228	2.3	-1.7	0	0	505	5	-1.3	0	0	3673	36.5	0.8	0	0	434	4.3	0.1	0	0	383	3.8	-0.7	0	0	1566	15.5	9.2	0	0	126	1.3	1.1
"2513"	"S"	"S"	"82,1"	2	2	0	0	186	8.2	0.1	0	0	203	8.9	-0.1	0	0	39	1.7	-1.4	0	0	27	1.2	-0.2	0	0	1209	53	-8.2	0	0	238	10.4	-0.5	0	0	47	2.1	-0.2	0	0	294	12.9	9.2	0	0	28	1.2	1.1
"1882"	"S"	"S"	"85,4"	10	10	0	0	1295	17.2	-8.4	0	0	639	8.5	0.3	0	0	234	3.1	-1.9	0	0	329	4.4	-1.7	0	0	2874	38.2	-1.2	0	0	326	4.3	-0.2	0	0	303	4	-0.7	0	0	1334	17.7	12	0	0	110	1.5	1.3
"2021"	"S"	"S"	"81,2"	4	4	0	0	618	14.5	-5	0	0	599	14.1	0.1	0	0	91	2.1	-1.4	0	0	255	6	-0.8	0	0	1571	36.9	-3.8	0	0	244	5.7	0.1	0	0	109	2.6	0.1	0	0	686	16.1	10	0	0	33	0.8	0.6
"1278"	"M"	"M"	"82,9"	9	9	0	0	3311	34.4	-9.3	0	0	991	10.3	-2	0	0	580	6	-1.4	0	0	531	5.5	-1.7	0	0	1777	18.5	3	0	0	211	2.2	0.3	0	0	576	6	0.5	0	0	1438	14.9	9.3	0	0	148	1.5	1.4
"2121"	"S"	"S"	"83,6"	5	5	0	0	1088	14.4	-4.5	0	0	1009	13.4	-2.5	0	0	160	2.1	-1.5	0	0	619	8.2	-1.8	0	0	2766	36.6	-1.3	0	0	282	3.7	0.1	0	0	259	3.4	-0.5	0	0	1211	16	10.9	0	0	80	1.1	1
"0382"	"S"	"S"	"84,0"	14	14	0	0	2963	21	-7.2	0	0	1259	8.9	-1.8	0	0	588	4.2	-1.6	0	0	443	3.1	-1	0	0	5419	38.4	2.9	0	0	598	4.2	-0.2	0	0	509	3.6	-0.8	0	0	1874	13.3	7.8	0	0	269	1.9	1.7
"0560"	"S"	"S"	"86,9"	3	3	0	0	532	14.9	-5.2	0	0	296	8.3	-0.9	0	0	100	2.8	-0.9	0	0	160	4.5	-0.6	0	0	1590	44.4	-1.2	0	0	153	4.3	-1.4	0	0	145	4	-0.8	0	0	554	15.5	10	0	0	31	0.9	0.8
"1452"	"S"	"S"	"85,0"	8	8	0	0	1506	20.4	-6.3	0	0	984	13.3	-0.9	0	0	262	3.5	-2.4	0	0	309	4.2	-1.4	0	0	2484	33.6	1.4	0	0	233	3.2	0.1	0	0	318	4.3	-0.4	0	0	1138	15.4	8.5	0	0	110	1.5	1.3
"2422"	"S"	"S"	"74,5"	2	2	0	0	167	11.6	-3.9	0	0	139	9.6	-1.8	0	0	26	1.8	-1.8	0	0	84	5.8	-1.7	0	0	576	39.9	-2.3	0	0	195	13.5	1.8	0	0	44	3	-0.2	0	0	180	12.5	8.3	0	0	27	1.9	1.7
"2309"	"S"	"S"	"82,8"	10	10	0	0	1575	17.7	-3.5	0	0	1400	15.7	-2.7	0	0	207	2.3	-0.9	0	0	250	2.8	-0.5	0	0	3312	37.1	-0.3	0	0	593	6.6	0.4	0	0	402	4.5	-1.5	0	0	952	10.7	7.3	0	0	173	1.9	1.7
"1265"	"SD"	"SD"	"82,4"	12	12	0	0	2679	23.2	-11.8	0	0	899	7.8	-0.9	0	0	330	2.9	-2	0	0	390	3.4	-0.5	0	0	2743	23.7	0.2	0	0	262	2.3	-0.6	0	0	443	3.8	-0.2	0	0	3468	30	14.2	0	0	220	1.9	1.7
"0781"	"S"	"S"	"84,0"	14	14	0	0	3532	20.3	-7.6	0	0	1787	10.2	-2.6	0	0	542	3.1	-2	0	0	1024	5.9	-1.3	0	0	5855	33.6	2.6	0	0	725	4.2	0	0	0	704	4	-0.9	0	0	2868	16.4	10.4	0	0	214	1.2	1
"0360"	"S"	"S"	"83,6"	12	12	0	0	1963	15.1	-5.3	0	0	1273	9.8	-0.7	0	0	363	2.8	-1.8	0	0	384	3	-0.7	0	0	5576	42.9	-0.1	0	0	660	5.1	-0.3	0	0	517	4	-0.6	0	0	1855	14.3	8	0	0	243	1.9	1.6
"1498"	"S"	"S"	"85,9"	7	7	0	0	1275	15.2	-6.9	0	0	527	6.3	-0.5	0	0	245	2.9	-2.1	0	0	355	4.2	-1	0	0	3681	43.8	-0.2	0	0	387	4.6	-0.7	0	0	372	4.4	-0.2	0	0	1407	16.7	10.5	0	0	101	1.2	1
"0862"	"S"	"S"	"83,8"	6	6	0	0	964	16.4	-7.2	0	0	663	11.3	0.2	0	0	103	1.8	-1.3	0	0	236	4	-1.3	0	0	2363	40.3	-0.3	0	0	267	4.6	-0.7	0	0	223	3.8	-0.8	0	0	909	15.5	9.9	0	0	87	1.5	1.4
"2518"	"S"	"S"	"77,5"	4	4	0	0	276	10.5	-2.4	0	0	293	11.2	-0.3	0	0	52	2	-0.7	0	0	94	3.6	0.2	0	0	1251	47.6	-5.5	0	0	266	10.1	-0.4	0	0	67	2.6	0.2	0	0	288	11	7.6	0	0	30	1.1	0
"2082"	"S"	"S"	"85,4"	6	6	0	0	1325	18.3	-7.8	0	0	759	10.5	-1.3	0	0	212	2.9	-1.7	0	0	237	3.3	-1	0	0	2452	33.9	0	0	0	389	5.4	-0.2	0	0	271	3.8	-1.1	0	0	1362	18.8	11.1	0	0	163	2.3	1.9
"2321"	"S"	"S"	"79,9"	8	8	0	0	1339	21.2	-5.4	0	0	883	14	-0.8	0	0	185	2.9	-2.3	0	0	249	3.9	0	0	0	2050	32.5	0.6	0	0	308	4.9	0	0	0	527	8.4	0	0	0	598	9.5	6.3	0	0	143	2.3	1.9
"2418"	"S"	"S"	"80,7"	2	2	0	0	169	8.5	-6	0	0	91	4.6	1.1	0	0	91	4.6	-2.1	0	0	55	2.8	-1.4	0	0	1017	51.3	-1	0	0	261	13.2	0.2	0	0	46	2.3	-0.2	0	0	208	10.5	7.8	0	0	29	1.5	1.4
"1491"	"S"	"S"	"85,0"	12	12	0	0	3457	23	-6.4	0	0	1902	12.6	0.3	0	0	664	4.4	-2.4	0	0	858	5.7	-2.2	0	0	4117	27.4	1.2	0	0	663	4.4	0.5	0	0	848	5.6	-0.4	0	0	2234	14.8	8.2	0	0	219	1.5	1.3
"2031"	"S"	"S"	"82,5"	6	6	0	0	1515	20.9	-5.7	0	0	774	10.7	-0.6	0	0	265	3.6	-1.5	0	0	250	3.4	-1.4	0	0	2329	32.1	-2.2	0	0	329	4.5	0.8	0	0	334	4.6	-1.3	0	0	1234	17	10.9	0	0	136	1.9	1.4
"0840"	"S"	"S"	"88,3"	10	10	0	0	2466	24.9	-6.4	0	0	967	9.8	-1.3	0	0	397	4	-1.7	0	0	443	4.5	-2	0	0	2916	29.5	1.3	0	0	366	3.7	-0.6	0	0	531	5.4	-0.7	0	0	1512	15.3	9.3	0	0	246	2.5	2.2
"1783"	"S"	"S"	"81,1"	6	6	0	0	815	10.6	-3.5	0	0	412	5.4	-1.7	0	0	157	2	-2	0	0	163	2.1	0	0	0	4236	55.3	1.5	0	0	509	6.6	-2.6	0	0	132	1.7	-0.8	0	0	1109	14.5	9.1	0	0	86	1.1	1
"1981"	"S"	"S"	"82,2"	12	12	0	0	2754	19.9	-6.4	0	0	1480	10.7	-0.6	0	0	559	4	-2	0	0	499	3.6	-1.3	0	0	4700	34	0.3	0	0	641	4.6	-0.1	0	0	635	4.6	-1.1	0	0	2121	15.3	8.9	0	0	295	2.1	2
"1257"	"S"	"S"	"80,9"	7	7	0	0	1061	18	-11.4	0	0	359	6.1	-0.5	0	0	175	3	-2.9	0	0	575	9.8	-1.8	0	0	1643	27.9	2.2	0	0	138	2.3	-0.5	0	0	217	3.7	-0.4	0	0	1579	26.8	14.5	0	0	44	0.7	0.7
"1291"	"S"	"S"	"83,5"	15	15	0	0	3231	25.1	-11	0	0	979	7.6	0.1	0	0	582	4.5	-1.6	0	0	472	3.7	-1	0	0	3373	26.2	-0.5	0	0	457	3.5	0.2	0	0	736	5.7	-1	0	0	2483	19.3	11.7	0	0	495	3.8	3.1
"2161"	"S"	"S"	"80,9"	13	13	0	0	2201	18.7	-5.4	0	0	1024	8.7	-0.9	0	0	372	3.2	-1.3	0	0	284	2.4	-1.2	0	0	4337	36.8	-0.4	0	0	650	5.5	-1.9	0	0	554	4.7	-0.3	0	0	1955	16.6	9.7	0	0	308	2.6	2.4
"2283"	"S"	"S"	"83,8"	17	17	0	0	1344	10.4	-5	0	0	843	6.5	0.1	0	0	261	2	-1.5	0	0	262	2	-0.7	0	0	6950	54	1.4	0	0	844	6.6	-0.4	0	0	383	3	-1.4	0	0	1650	12.8	8.4	0	0	225	1.7	1.5
